dimension,environment,strategy,strategy_label,evidence_type,observations,environment_share,cumulative_conditional_return,annualised_arithmetic_return,annualised_geometric_return,annualised_volatility,sharpe,lo_adjusted_sharpe,sortino,maximum_drawdown,positive_month_ratio,worst_month
market_regime,Bear / Calm,llm_benchmark,LLM Analyst Benchmark,retrospective_holdings_replay,37,0.10818713450292397,0.029220519570441805,0.010128279782357436,0.009384868697596138,0.0401783725811436,-0.11382578418709281,-0.13757600198914322,-0.1803416396481938,-0.052536400000368855,0.5135135135135135,-0.023190009864717753
market_regime,Bear / Volatile,llm_benchmark,LLM Analyst Benchmark,retrospective_holdings_replay,43,0.12573099415204678,0.3176006675767282,0.07847379145992119,0.08001065210896297,0.05078650202509142,1.184553011466752,1.1539444485899093,2.325365856470105,-0.054727508034808414,0.7209302325581395,-0.0368874343642831
market_regime,Bull / Calm,llm_benchmark,LLM Analyst Benchmark,retrospective_holdings_replay,226,0.6608187134502924,1.4448564904762975,0.04831432169082092,0.04861296565682083,0.039045377833900594,0.678045002629688,0.6451408024649748,1.406646058451869,-0.09288073795560581,0.6548672566371682,-0.02706750194783769
market_regime,Bull / Volatile,llm_benchmark,LLM Analyst Benchmark,retrospective_holdings_replay,36,0.10526315789473684,0.17009695516546164,0.05331394393370947,0.05375734889123884,0.04149572961633537,0.8039757765784346,1.5909782771380763,1.3703089326336322,-0.027996521049790557,0.7222222222222222,-0.027996521049790557
market_regime,Bear / Calm,optimised_cvar_constrained,CVaR-Constrained Optimiser,retrospective_holdings_replay,37,0.10818713450292397,0.09337067791747278,0.04031076832019241,0.02937405590152964,0.15272197071220206,0.16680685762341702,0.23025856739380818,0.256898091646002,-0.21240623300839667,0.5675675675675675,-0.09339236356015879
market_regime,Bear / Volatile,optimised_cvar_constrained,CVaR-Constrained Optimiser,retrospective_holdings_replay,43,0.12573099415204678,0.4455862127383743,0.11627505206335345,0.10831558726295598,0.16311145749901235,0.5990309049504892,0.5440673390248935,0.9974145716203001,-0.20983160985390326,0.5581395348837209,-0.12537283016684653
market_regime,Bull / Calm,optimised_cvar_constrained,CVaR-Constrained Optimiser,retrospective_holdings_replay,226,0.6608187134502924,4.035020400653257,0.09188531710294104,0.08961833332897795,0.10750096218745131,0.6499640918913386,0.6271093397440256,1.0406126695441673,-0.3314905011211633,0.6460176991150443,-0.10393585259312077
market_regime,Bull / Volatile,optimised_cvar_constrained,CVaR-Constrained Optimiser,retrospective_holdings_replay,36,0.10526315789473684,0.5851535000638237,0.16075985855147923,0.16597822877611756,0.11375866152236494,1.229216527410861,1.6944829689022454,2.6092816465912954,-0.07871640128662327,0.6388888888888888,-0.05309840972394164
market_regime,Bear / Calm,optimised_dividend_income,Dividend-Income Optimiser,retrospective_holdings_replay,37,0.10818713450292397,-0.009903617247109198,0.013428417072732915,-0.00322279052627672,0.18286954522277735,-0.0069297320385268545,-0.010767185190787038,-0.009337031240884584,-0.26176902484710773,0.5945945945945946,-0.14682189341251306
market_regime,Bear / Volatile,optimised_dividend_income,Dividend-Income Optimiser,retrospective_holdings_replay,43,0.12573099415204678,0.7854126015352205,0.18260493174007056,0.17558119779230497,0.20089502193950595,0.8151742549865781,0.8236430922428968,1.425412175184021,-0.18175178150886717,0.5581395348837209,-0.17844645332376408
market_regime,Bull / Calm,optimised_dividend_income,Dividend-Income Optimiser,retrospective_holdings_replay,226,0.6608187134502924,5.519650421699053,0.1081567484956505,0.10467149906783169,0.12860231249634083,0.6693272077767933,0.5706103003387546,1.106691922802197,-0.3097547326254667,0.6460176991150443,-0.11235814310353387
market_regime,Bull / Volatile,optimised_dividend_income,Dividend-Income Optimiser,retrospective_holdings_replay,36,0.10526315789473684,0.5744676447909602,0.159736034725096,0.1633522838757533,0.12502718777073182,1.1124824992252247,1.6818825930144286,2.2110435000075435,-0.07939001518289934,0.75,-0.05591662755265492
