security_id,ticker,issuer_id,company_name,country,region,sector,currency,industry,current_weight,current_market_value_usd,final_recommendation,final_recommendation_score,scorecard_score,portfolio_fit_score,regime_suitability_score,sentiment_alt_data_score,narrative_reframing_score,expected_total_return_12m,expected_dividend_return_12m,expected_volatility_12m,p5_return_12m,p50_return_12m,p95_return_12m,var_5_12m,cvar_5_12m,expected_shortfall_5_12m,dividend_cut_probability,large_drawdown_probability_12m,tail_risk_score,skewness_risk_score,forecast_uncertainty_score,liquidity_score,average_daily_value_usd,liquidity_observation_count,market_cap_usd,dividend_yield,free_cash_flow_yield,balance_sheet_strength_score,cashflow_quality_score,dividend_safety_score,regime_review_required_flag,regime_exclusion_flag,reframing_review_required_flag,reframing_exclusion_flag,alt_data_review_required_flag,alt_data_exclusion_flag,price_data_quality_score,price_data_exclusion_flag,sector_data_source,liquidity_data_source,market_cap_data_source,fundamentals_data_source,is_synthetic_data,is_synthetic_fundamentals,instrument_type,listing_status,risk_management_flags
ABBV.US,ABBV.US,NAME:abbvieinc,AbbVie Inc,United States,US,Healthcare,USD,Drug Manufacturers - General,0.0,0.0,Avoid,58.84181628336667,58.84181628336667,82.21101869619724,60.41075366233874,34.60416666666667,73.3359878589597,0.1284110415508236,0.0281,0.2613813453048664,-0.6282487222013136,0.1284110415508236,0.7377189179591578,-0.3517308088556722,-0.4432142797123754,-0.4432142797123754,0.573196080761151,0.3187748322900903,63.316325673196495,67.6461157667647,48.41141788280479,98.71611982881598,1671257205.42,60,430946877440.0,0.0281,0.04134152243040789,53.94836554921328,71.90717546320612,46.69019081842046,False,False,True,True,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;narrative_exclusion;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
STJ.LSE,STJ.LSE,NAME:stjamessplaceplc,St. James's Place plc,United Kingdom,UK,Financials,GBX,Asset Management,0.0,0.0,Watchlist,58.83906917110649,58.83906917110649,68.60132776192938,61.39525640634029,82.20416666666668,90.2262276750101,0.35,0.0159,0.3550019289989507,-0.6388944829074269,0.35,1.165947937940276,-0.2974420553364189,-0.4216927304860516,-0.4216927304860516,0.24194327539402372,0.4009302740013823,60.24181864086452,59.288900290606925,63.96562998959955,44.864479315263914,37746195.749127984,60,7557203567.9101095,0.0159,0.19055625393191095,42.50713266761769,56.544065334286415,46.73150495555143,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
HIAB.HE,HIAB.HE,NAME:hiabb,Hiab B,Finland,EU ex-DACH,Industrials,EUR,Farm & Heavy Construction Machinery,0.0,0.0,Avoid,58.817278133963164,58.817278133963164,62.221987275972765,40.84471108431474,76.95416666666668,90.2262276750101,0.21441015672229372,0.0192,0.37421855342497495,-0.8291053813567094,0.21441015672229372,1.0760369320602865,-0.46795547196495013,-0.5989319656636913,-0.5989319656636913,0.2269575407292591,0.4058422292481107,85.56170938052733,59.04874018328057,67.52037013864293,9.058487874465051,4873025.312994839,60,4491916783.814265,0.0192,0.04419756592254093,95.82826719329614,56.15971222078083,64.64089044265185,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,liquidity_stress;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
0012.HK,0012.HK,NAME:hendersonland,Henderson Land,Hong Kong,Hong Kong,Real Estate,HKD,Real Estate - Diversified,0.0,0.0,Avoid,58.79742229908251,58.79742229908251,88.15943371897326,58.9205335267363,72.52083333333334,86.71868425443364,0.3177969091650895,0.045899999999999996,0.2544247126016639,-0.453284792570658,0.3177969091650895,0.9226548005442288,-0.1542390044467684,-0.24328765385735077,-0.24328765385735077,0.6976366837333641,0.34065355014621573,34.755379122478686,76.87123106405218,48.76483502636697,41.44079885877318,30630369.981525134,60,16531714854.048546,0.045899999999999996,0.09493291885893708,25.23839909327174,80.85252461327778,56.00486652635888,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"eastmoney_hk_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_downside_skew;
9927.HK,9927.HK,NAME:seresgroupcoltd,"Seres Group Co.,Ltd",Hong Kong,Hong Kong,Consumer Discretionary,HKD,Auto Manufacturers,0.0,0.0,Avoid,58.78518610901213,58.78518610901213,68.79492898682821,56.979315263908695,68.97916666666667,86.71868425443364,0.35,0.0212,0.65,-1.554346160852754,0.35,1.8835443711099216,-0.8450768261867138,-1.0725768261867137,-1.0725768261867137,0.23195754072925912,0.4779203604342224,100.0,67.6346783970627,100,20.256776034236804,9405690.182837486,60,9566101666.305664,0.0212,0.38372534399705405,88.95972947155143,75.31116151007697,50.0,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
MOH.XETRA,MOH.XETRA,NAME:lvmhmothennessylouisvuittonsociteuropenne,LVMH Moët Hennessy - Louis Vuitton Société Européenne,Germany,DACH,Consumer Discretionary,EUR,Luxury Goods,0.0,0.0,Avoid,58.77930003284746,58.77930003284746,67.23957261381537,40.95617879993134,61.10416666666667,70.43436878539397,0.29750038377724575,0.0271,0.3072645030128033,-0.5515715598715332,0.29750038377724575,0.9983722977141462,-0.26282128818840866,-0.3703638642428898,-0.3703638642428898,0.23195754072925912,0.40436150327694964,52.90912346326998,59.14711795583891,54.931740385630086,1.1412268188302426,2208040.4643373853,60,269634247192.44485,0.0271,0.06080899037709184,79.4286965453245,75.0477408792215,57.908218213783854,False,False,True,True,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,liquidity_stress;narrative_review;narrative_exclusion;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
0902.HK,0902.HK,NAME:huanengpowerinternational,Huaneng Power International,Hong Kong,Hong Kong,Utilities,HKD,Utilities - Independent Power Producers,0.0,0.0,Avoid,58.77074728256304,58.77074728256304,89.29922262424782,66.9477838955903,52.77083333333333,90.2262276750101,0.35,0.0771,0.30349464041057134,-0.5096632514173574,0.35,1.0515677916662676,-0.20519979743738048,-0.3114229215810804,-0.3114229215810804,0.40966128177144157,0.35511794469828567,44.48898879729721,63.033831868264436,55.33177083861914,41.08416547788873,29640974.692616425,60,11650810927.948015,0.0771,0.11315321366621206,14.018504162746051,56.64554988712357,73.8247259458276,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"eastmoney_hk_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
0631.HK,0631.HK,NAME:sanyheavyequipmentinternationalholdingscoltd,Sany Heavy Equipment International Holdings Co Ltd,Hong Kong,Hong Kong,Industrials,HKD,Farm & Heavy Construction Machinery,0.0,0.0,Avoid,58.75193454166882,58.75193454166882,76.59126055154809,46.55737960028515,83.5375,81.44223886264008,0.313788729871884,0.0463,0.48770817195225374,-1.1216312528335264,0.313788729871884,1.4663548729400302,-0.5838539034297665,-0.7545517636130553,-0.7545517636130553,0.23299050521661968,0.4862098627137197,100.0,68.6467805940164,91.72111705003938,21.540656205420827,9873965.876282094,60,3208604744.3460536,0.0463,0.054635900110952505,64.04740586117877,48.872303747388294,60.706024454044794,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"eastmoney_hk_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
RSG.US,RSG.US,NAME:republicservicesinc,Republic Services Inc,United States,US,Industrials,USD,Waste Management,0.0,0.0,Avoid,58.68436806374627,58.68436806374627,76.90329616210408,58.893874854734534,68.97916666666667,83.2973760420765,0.02788744590843366,0.0129,0.18881299078159225,-0.4533787423302456,0.02788744590843366,0.4424391424982042,-0.3125689218800497,-0.378653468653607,-0.378653468653607,0.2389772765920118,0.2786146224229722,54.093352664800996,45.015848249912814,31.748785764958246,84.0941512125535,349125380.86,60,64483315712.0,0.0129,0.03735850077497951,46.490132068623666,63.55016924208015,58.66968116229431,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;
AA.US,AA.US,NAME:alcoacorp,Alcoa Corp,United States,US,Materials,USD,Aluminum,0.0,0.0,Avoid,58.67195797486332,58.67195797486332,65.99054921540656,59.997097767656285,22.145833333333332,81.26675397516608,0.09226195929097308,0.0084,0.5566199326865214,-1.569805237079546,0.09226195929097308,1.4175319396733659,-0.9346940302631461,-1.1295110067034286,-1.1295110067034286,0.31520696269547194,0.4689877711263278,100.0,71.08665619817862,100,78.88730385164051,264242960.43999997,60,12530419712.0,0.0084,0.04524988093232036,69.30748689805831,38.64607418074466,58.01086421490547,False,False,True,True,True,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,alt_data_review;narrative_review;narrative_exclusion;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
002850.SHE,002850.SHE,NAME:shenzhenkedaliindustrycoltd,Shenzhen Kedali Industry Co Ltd,China,Mainland China,Technology,CNY,Electronic Components,0.0,0.0,Avoid,58.66612075227222,58.66612075227222,64.12921428715656,53.24939637420829,56.60416666666667,81.00001336983581,-0.02094695468191206,0.013999999999999999,0.5302817719095858,-1.5532819051471443,-0.02094695468191206,1.2255618993763298,-0.9923794913432837,-1.1779781115116388,-1.1779781115116388,0.2740530310421178,0.4279905165641701,100.0,64.14022281351829,98.48532622341253,72.53922967189729,178504311.5909897,60,7782973934.0191555,0.013999999999999999,0.02184543989445862,91.55009420074514,35.79354570297555,64.28704649814557,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"eastmoney_china_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_forecast_uncertainty;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
HSY.US,HSY.US,NAME:hersheyco,Hershey Co,United States,US,Consumer Staples,USD,Confectioners,0.0,0.0,Watchlist,58.66382393944984,58.66382393944984,73.19519367663422,62.53593239661359,52.77083333333333,81.00001336983581,0.06743679529570219,0.0323,0.2759387186719191,-0.6907149722318279,0.06743679529570219,0.695896562396731,-0.43499730114438967,-0.5315758526795613,-0.5315758526795613,0.3483163011817771,0.33773079718803123,75.93940752565163,57.724431277637755,49.14306054580793,85.02139800285306,373426870.22,60,36773416960.0,0.0323,0.0475655553549082,49.46505488485212,69.22685236403451,57.72442881608369,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
BDX.US,BDX.US,NAME:bectondickinsonandcompany,Becton Dickinson and Company,United States,US,Healthcare,USD,Medical Instruments & Supplies,0.0,0.0,Watchlist,58.657838615227625,58.657838615227625,80.76344380318727,64.24058746820153,51.14583333333333,81.44223886264008,0.15342346612254665,0.0246,0.2699320419780387,-0.5798484664042679,0.15342346612254665,0.7654358392716553,-0.3371149952671465,-0.43159120995946004,-0.43159120995946004,0.3443666677090472,0.31961683791474066,61.655887137065726,55.42168648218801,47.6783774215947,89.1583452211127,462145794.27,60,48789942272.0,0.0246,0.054744889532957225,37.0996603465332,68.64500800323788,53.128802996573334,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
MRK.US,MRK.US,NAME:merckcompanyinc,Merck & Company Inc,United States,US,Healthcare,USD,Drug Manufacturers - General,0.0,0.0,Avoid,58.644817736321464,58.644817736321464,82.1550272553984,58.78401006167984,56.77083333333333,81.00001336983581,0.05475053215186755,0.0265,0.27867439429248,-0.73535978665403,0.05475053215186755,0.6996300258180345,-0.4548931827572994,-0.5524292207596674,-0.5524292207596674,0.5164019851737036,0.3049666992626262,78.91846010852392,62.994726039656285,50.85764071321017,98.07417974322397,1310469894.69,60,317051371520.0,0.0265,0.03898421867959122,75.19129527995867,61.456473060633165,44.6610599276037,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
2888.HK,2888.HK,NAME:standardcharteredplc,Standard Chartered PLC,Hong Kong,Hong Kong,Financials,HKD,Banks - Diversified,0.0,0.0,Hold,58.61933010365231,58.61933010365231,76.74734384736126,73.50948444886548,22.145833333333332,86.71868425443364,0.310547265604703,0.0232,0.3233878937820209,-0.5874086670811659,0.310547265604703,1.0521073219882686,-0.27900017012487843,-0.3921859329485857,-0.3921859329485857,0.30294327539402377,0.36990201153494395,56.026561849797964,58.99333154447943,58.10627670729888,43.86590584878745,34770536.331783146,60,64912065716.50634,0.0232,0.5466472158653989,42.50713266761769,84.46811167332841,75.42347095437012,False,False,True,False,True,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
BATS.LSE,BATS.LSE,NAME:britishamericantobaccoplc,British American Tobacco PLC,United Kingdom,UK,Consumer Staples,GBX,Tobacco,0.0,0.0,Watchlist,58.61755883375564,58.61755883375564,79.49730603200155,61.55207717023919,32.770833333333336,84.07541813822725,0.279979548247693,0.055999999999999994,0.24257991075384688,-0.37732640793382444,0.279979548247693,0.8286340675023522,-0.16080867590626835,-0.24571164467011475,-0.24571164467011475,0.38024581865179174,0.30263078708271457,35.101663524302104,55.39371182156355,42.74058536235021,75.74893009985735,219069958.70277178,60,126699977783.10301,0.055999999999999994,0.0601083652846957,55.07005608003314,68.59646873917745,53.37479558319818,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,narrative_review;ml_dividend_cut_risk;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_downside_skew;
ZURN.SW,ZURN.SW,NAME:zurichinsurancegroupag,Zurich Insurance Group AG,Switzerland,DACH,Financials,CHF,Insurance - Diversified,0.0,0.0,Avoid,58.608970805476474,58.608970805476474,84.26626888509692,60.715380658814595,74.32916666666668,62.31520509938785,0.3446187104702967,0.049400000000000006,0.1703481943196721,-0.0994844240227647,0.3446187104702967,0.7212218295620805,0.03632250884915944,-0.02329935916272579,-0.02329935916272579,0.287827632448973,0.3001866668362205,3.328479880389399,50.13533407450859,29.086745712848302,73.53780313837375,187188264.525526,60,107500675839.953,0.049400000000000006,0.05044619447857018,42.50713266761769,53.6350958283659,60.44011347800706,False,False,True,True,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;narrative_exclusion;ml_drawdown_risk;
DB1.XETRA,DB1.XETRA,NAME:deutschebrseag,Deutsche Börse AG,Germany,DACH,Financials,EUR,Financial Data & Stock Exchanges,0.0,0.0,Watchlist,58.601681025487494,58.601681025487494,67.23656664695899,57.970533701854485,72.52083333333334,73.98492652868289,0.23014151551284723,0.015600000000000001,0.2273363712770693,-0.36841836121550386,0.23014151551284723,0.7366964969868037,-0.1815345691178339,-0.26110229906480814,-0.26110229906480814,0.2513877198384682,0.3229975990898499,37.30032843782974,50.8052155785925,39.166504122047414,64.90727532097004,112647516.88862054,60,55535691195.13335,0.015600000000000001,0.05050515398024204,42.50713266761769,72.89305746807659,59.92396219686162,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;
ANDR.VI,ANDR.VI,NAME:andritzag,Andritz AG,Austria,DACH,Industrials,EUR,Specialty Industrial Machinery,0.0,0.0,Avoid,58.59980113555242,58.59980113555242,70.93399811613973,48.6718650454745,24.020833333333332,79.66058309056827,0.1813234929934326,0.0329,0.28921416117168464,-0.6126750909778,0.1813234929934326,0.8393510729011051,-0.3453976031075247,-0.4466225595176143,-0.4466225595176143,0.2799575407292591,0.3702845471672364,63.80322278823062,57.79977686625661,51.46142802332388,19.472182596291013,8917915.038561875,60,9165651573.802988,0.0329,0.05724897231033314,86.84392698670447,59.04837821474322,66.95120194366262,False,False,True,True,True,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,liquidity_stress;alt_data_review;narrative_review;narrative_exclusion;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;
