security_id,ticker,issuer_id,company_name,country,region,sector,currency,industry,current_weight,current_market_value_usd,final_recommendation,final_recommendation_score,scorecard_score,portfolio_fit_score,regime_suitability_score,sentiment_alt_data_score,narrative_reframing_score,expected_total_return_12m,expected_dividend_return_12m,expected_volatility_12m,p5_return_12m,p50_return_12m,p95_return_12m,var_5_12m,cvar_5_12m,expected_shortfall_5_12m,dividend_cut_probability,large_drawdown_probability_12m,tail_risk_score,skewness_risk_score,forecast_uncertainty_score,liquidity_score,average_daily_value_usd,liquidity_observation_count,market_cap_usd,dividend_yield,free_cash_flow_yield,balance_sheet_strength_score,cashflow_quality_score,dividend_safety_score,regime_review_required_flag,regime_exclusion_flag,reframing_review_required_flag,reframing_exclusion_flag,alt_data_review_required_flag,alt_data_exclusion_flag,price_data_quality_score,price_data_exclusion_flag,sector_data_source,liquidity_data_source,market_cap_data_source,fundamentals_data_source,is_synthetic_data,is_synthetic_fundamentals,instrument_type,listing_status,risk_management_flags,target_weight,portfolio_method,eligible_for_optimisation,fallback_eligibility_used,optimisation_feasible,optimisation_status,eligible_security_count,candidate_security_count,unconstrained_turnover,projected_turnover,turnover_constraint_applied,no_trade_band_applied,retention_eligible,turnover_constraint_skipped_for_hard_exit,turnover_constraint_skipped_for_infeasible_current
NSC.US,NSC.US,NAME:norfolksoutherncorporation,Norfolk Southern Corporation,United States,US,Industrials,USD,Railroads,0.0,0.0,Watchlist,55.91483295777778,55.91483295777778,78.30366059922325,54.54006816575233,52.77083333333333,81.00001336983581,-0.06382526880540057,0.0158,0.20361634847018142,-0.5904601686925142,-0.06382526880540057,0.3865418457931668,-0.4315730106726182,-0.5028387326371817,-0.5028387326371817,0.2769277059515304,0.28130237543563547,71.83410466245454,47.369458255348036,34.62176464002541,86.10121168923735,402559332.78,60,76919382016.0,0.0158,0.02804234698026204,47.513849704256245,63.41829170208419,51.949324175848744,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
GIVN.SW,GIVN.SW,NAME:givaudansa,Givaudan SA,Switzerland,DACH,Materials,CHF,Specialty Chemicals,0.0,0.0,Watchlist,55.72333744512861,55.72333744512861,70.27300132516065,49.18609755432075,74.32916666666668,90.2262276750101,0.058129714083434494,0.0212,0.23983177168827452,-0.5767320661557995,0.058129714083434494,0.594259772809106,-0.37640753356348117,-0.46034865365437727,-0.46034865365437727,0.2587509609155984,0.32568903769401125,65.76409337919675,51.512248398610446,41.49613126987844,59.94297933000713,85594287.70761679,60,38269384570.56829,0.0212,0.03882749198221037,61.529681431203144,63.73382994940846,50.23540345934634,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
HSBC.US,HSBC.US,NAME:hsbcholdingsplcadr,HSBC Holdings PLC ADR,United States,US,Financials,USD,Banks - Diversified,0.0,0.0,Watchlist,55.42398096348601,55.42398096348601,87.28741981468282,66.13768849856305,19.9375,81.00001336983581,0.19616656109740888,0.0365,0.26987770230449987,-0.5324828611375396,0.19616656109740888,0.8062892498511163,-0.293863392617851,-0.38832058842442596,-0.38832058842442596,0.316274483525878,0.3233556596969527,55.474369774917996,54.340432924118744,47.44171685017395,70.7056307911618,158088035.20000002,60,351744065536.0,0.0365,0.07137291701494414,42.50712758374911,75.49054349207196,63.00005490985435,False,False,True,False,True,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
UNA.AS,UNA.AS,NAME:unileverplc,Unilever PLC,Netherlands,EU ex-DACH,Consumer Staples,EUR,Household & Personal Products,0.0,0.0,Watchlist,55.043555575514645,55.043555575514645,64.37622026906408,55.748452417992965,61.10416666666667,90.2262276750101,0.14938555426240877,0.0342,0.2104113232700411,-0.4086650104046319,0.14938555426240877,0.6195027390926762,-0.23204500360067157,-0.305688966745186,-0.305688966745186,0.3170131831378206,0.305504542505632,43.66985239216943,52.32046476576327,36.43491139810963,58.802565930149676,81111905.76548456,60,134367819259.29301,0.0342,0.05806157132999031,53.21832598043251,64.83587639501698,52.7850091486491,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
SAB.MC,SAB.MC,NAME:bancodesabadellsa,Banco de Sabadell S.A,Spain,EU ex-DACH,Financials,EUR,Banks - Diversified,0.0,0.0,Watchlist,54.5351630510244,54.5351630510244,82.34156953925223,63.39424493170882,55.4375,81.08624857805513,0.292212316452262,0.0601,0.27973952527939383,-0.46696642710156455,0.292212316452262,0.9263285700264551,-0.21607161280890053,-0.31398044665668834,-0.31398044665668834,0.3163340041646624,0.33049451689007125,44.854349522384055,55.16735217310543,49.37383009397896,61.36849607982894,92033512.89686835,60,18589076870.849045,0.0601,0.06626483019098767,42.50712758374911,65.31125380341052,66.58614324241417,False,False,True,False,True,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
ENX.PA,ENX.PA,NAME:euronextnv,Euronext N.V.,France,EU ex-DACH,Financials,EUR,Financial Data & Stock Exchanges,0.0,0.0,Watchlist,54.500882473332396,54.500882473332396,69.25148618174435,49.783096085573604,52.77083333333333,73.98492652868289,0.04159579840652033,0.0197,0.21298998263492105,-0.5234936394978495,0.04159579840652033,0.5172117693380042,-0.3446256227979699,-0.4191721167201922,-0.4191721167201922,0.2869411501925447,0.3221456246800094,59.88173096002747,52.62132631959964,36.87920515013884,45.188880969351395,38123257.88040692,60,18293432610.701633,0.0197,0.04304883518459187,42.50712758374911,67.96196247182995,60.45348499757614,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
0002.HK,0002.HK,NAME:clpholdings,CLP Holdings,Hong Kong,Hong Kong,Utilities,HKD,Utilities - Regulated Electric,0.03973181028060591,3200.0,Watchlist,54.359320991064145,54.359320991064145,91.42988325771817,43.57056276387559,56.77083333333333,90.2262276750101,0.10432570702373663,0.04190000000000001,0.11481703191289189,-0.1888410201904006,0.10432570702373663,0.3555235985511248,-0.10291843160924906,-0.14310439277876122,-0.14310439277876122,0.3506154569075914,0.2414092542477358,20.443484682680175,46.7342077851475,19.29050649741775,43.83464005702067,33285494.169860646,60,24947432596.801937,0.04190000000000001,0.038913907450546306,56.269421413071306,54.548458891929116,47.85561461708066,False,False,True,False,False,False,100.0,False,yahoo_finance,observed_price_volume_fx,yahoo_finance,"bloomberg_database_as_of,eastmoney_hk_financials,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_dividend_cut_risk;,0.0,score_weighted,False,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
BAER.SW,BAER.SW,NAME:juliusbaergruppeag,Julius Baer Gruppe AG,Switzerland,DACH,Financials,CHF,Asset Management,0.0,0.0,Watchlist,53.92595061768089,53.92595061768089,76.38686447555267,60.118263025261136,52.60416666666667,83.2973760420765,0.2435347508367558,0.0351,0.2536697474608238,-0.4375629504206954,0.2435347508367558,0.8145984758341634,-0.2169234421267442,-0.30570785373803255,-0.30570785373803255,0.29049670574810027,0.33154391939827876,43.67255053400465,53.89719793239141,44.37251668711849,49.46543121881682,46908346.70322273,60,18742681808.056206,0.0351,0.06468444473132257,42.50712758374911,66.43695496111872,68.42668368687788,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
ABN.AS,ABN.AS,NAME:abnamrogroupnv,ABN Amro Group NV,Netherlands,EU ex-DACH,Financials,EUR,Banks - Diversified,0.0,0.0,Watchlist,53.728806567046504,53.728806567046504,72.46747564240734,61.95526400327985,52.77083333333333,86.28947834408092,0.2488229482599859,0.031,0.2779506919354713,-0.4985169183811023,0.2488229482599859,0.8762774529833139,-0.25552800317787855,-0.3528107453552935,-0.3528107453552935,0.2869411501925447,0.32928497198537,50.401535050756216,53.44509716252587,48.71822826165534,62.86528866714184,98793995.78496487,60,36986409651.29128,0.031,0.05751548245429052,42.50712758374911,63.311181934583985,67.46407778556485,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
FRE.XETRA,FRE.XETRA,NAME:freseniussecokgaa,Fresenius SE & Co. KGaA,Germany,DACH,Healthcare,EUR,Medical Care Facilities,0.0,0.0,Watchlist,53.11329071316827,53.11329071316827,66.52458485408808,47.07567213346653,74.32916666666668,81.44223886264008,0.15174818811891927,0.0225,0.23541082700065208,-0.47055271278334104,0.15174818811891927,0.6771170093046088,-0.2748331497582012,-0.35722693920842946,-0.35722693920842946,0.23366059884659474,0.33823818464060673,51.032419886918504,51.609207396425106,40.669671519080296,55.23877405559515,65948962.440619275,60,30080043453.59474,0.0225,0.04132747305211135,46.64740325672408,52.7283493630195,45.956965692401084,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
NESN.SW,NESN.SW,NAME:nestlesa,Nestle S.A.,Switzerland,DACH,Consumer Staples,CHF,Packaged Foods,0.13037000248323813,10500.0,Avoid,53.01926693444415,53.01926693444415,69.3096860801139,60.30047240164076,48.77083333333333,81.00001336983581,0.015363944407687194,0.0381,0.22423281754275168,-0.6210353657833363,0.015363944407687194,0.5325450871784324,-0.39524787743928497,-0.47372936357924805,-0.47372936357924805,0.5670596838596811,0.2941971225734137,67.67562336846402,64.47980481245362,40.879128541819,84.31931575196009,356457271.46546555,60,255392811779.53757,0.0381,0.05298965661255753,39.046977181352666,68.34464333615362,47.19796920782402,False,False,True,False,True,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,alt_data_review;narrative_review;ml_dividend_cut_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,0.0,score_weighted,False,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,False,True,True
MUV2.XETRA,MUV2.XETRA,NAME:mnchenerrckag,Münchener Rück AG,Germany,DACH,Financials,EUR,Insurance - Reinsurance,0.0,0.0,Watchlist,52.75543402924741,52.75543402924741,77.99724569420134,71.26164815017346,22.9375,71.77379906466153,0.0374117738728635,0.0466,0.21697141175912316,-0.543145521588352,0.0374117738728635,0.523792759957153,-0.35650242474744526,-0.4324424188631384,-0.4324424188631384,0.308274483525878,0.3255364560196404,61.777488409019774,54.161294038274995,37.80881259343916,74.26942266571632,198360307.58364567,60,73732493509.98508,0.0466,0.07210520563463042,42.50712758374911,54.44955777628894,73.72995082922995,False,False,True,False,True,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,alt_data_review;narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
DANSKE.CO,DANSKE.CO,NAME:danskebankas,Danske Bank A/S,Denmark,EU ex-DACH,Financials,DKK,Banks - Regional,0.0,0.0,Watchlist,51.756358121163046,51.756358121163046,90.33439660056555,57.06788451901619,57.10416666666667,86.28947834408092,0.26136496330456754,0.045,0.2017325045369807,-0.2620650971184371,0.26136496330456754,0.7080150117395726,-0.10316916200465143,-0.17377553859259465,-0.17377553859259465,0.28249670574810026,0.2849001914704721,24.82507694179924,48.08446009456757,34.37647488222705,53.100498930862436,56450407.40515194,60,45828969402.59424,0.045,0.06920705187229367,42.50712758374911,63.89097021801646,53.10302816450408,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_downside_tail_risk;ml_asymmetric_downside;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
BAC.US,BAC.US,NAME:bankofamericacorp,Bank of America Corp,United States,US,Financials,USD,Banks - Diversified,0.0,0.0,Watchlist,50.964647743566914,50.964647743566914,82.18050605844618,61.16575843046446,57.10416666666667,90.2262276750101,0.0031384754817671556,0.0202,0.21849142395351281,-0.571307995856926,0.0031384754817671556,0.490331731011815,-0.3922519130806175,-0.468723911464347,-0.468723911464347,0.31811052647770927,0.2857148323835015,66.960558780621,50.0961243930499,37.6210490983477,99.42979330007128,2273476905.0,60,440543150080.0,0.0202,0.028630566603315828,42.50712758374911,35.16090802932957,58.8851625658113,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,finnhub_reported,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
HBAN.SW,HBAN.SW,NAME:helvetiaholdingag,Helvetia Holding AG,Switzerland,DACH,Financials,CHF,Insurance - Diversified,0.0,0.0,Watchlist,50.47307796426363,50.47307796426363,80.43123368439086,43.04617438242536,54.8125,90.2262276750101,0.020403840087577348,0.0356,0.17571232387076102,-0.43678226777470075,0.020403840087577348,0.40914888418986894,-0.2973687220523176,-0.358868035407084,-0.358868035407084,0.3142091984082884,0.28017250189144166,51.26686220101201,49.24655320945879,29.977040794947246,44.83250178189594,37366749.488990344,60,26190115078.150818,0.0356,0.03356643149744329,42.50712758374911,43.16072371191059,50.91901569808124,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,narrative_review;ml_downside_tail_risk;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
KBC.BR,KBC.BR,NAME:kbcgroepnv,KBC Groep NV,Belgium,EU ex-DACH,Financials,EUR,Banks - Regional,0.0,0.0,Watchlist,49.37458127747228,49.37458127747228,81.09246048722088,52.82448508198654,61.10416666666667,81.00001336983581,0.15834637667725007,0.039900000000000005,0.2194708937809633,-0.4131697902097029,0.15834637667725007,0.645171865717594,-0.23843940621528162,-0.3152542190386188,-0.3152542190386188,0.24694115019254465,0.3064945364808526,45.03631700551697,48.66158537354309,37.504176221723284,52.38774055595153,55739604.24237592,60,57391240181.81611,0.039900000000000005,0.05681649647095185,42.50712758374911,58.53471332099803,50.855824396756184,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,"bloomberg_database_as_of,yahoo_finance_timeseries",False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
BNP.PA,BNP.PA,NAME:bnpparibassa,BNP Paribas SA,France,EU ex-DACH,Financials,EUR,Banks - Regional,0.0,0.0,Watchlist,47.106973534536614,47.106973534536614,79.8404027890145,74.05737704918032,50.4375,81.44223886264008,0.35,0.08869999999999999,0.2801038421269097,-0.4065377730119458,0.35,0.9835218058118119,-0.1586119194126242,-0.25664826415704256,-0.25664826415704256,0.29360781685921133,0.33371744942156256,36.66403773672037,54.31551122567628,49.25917742245795,77.76193870277976,245664131.23568884,60,140438229284.24146,0.08869999999999999,0.35913517629208047,42.50712758374911,84.41411453784627,50.0,False,False,True,False,False,False,100.0,False,yahoo_finance,yahoo_finance_3m_average_volume,yahoo_finance,yahoo_finance_timeseries,False,False,Equity,Active,narrative_review;ml_drawdown_risk;ml_downside_tail_risk;ml_asymmetric_downside;ml_cvar_risk;ml_expected_shortfall_risk;ml_downside_skew;,0.0,score_weighted,True,False,True,optimal,143,140,0.9500000000000002,0.9500000000000002,False,False,True,True,True
